Date,Price_Close,Price_High,Price_Low,Price_Open,Circulating_Marketcap,Marketcap_Dominance,Volatility,Circulating_Supply
2021-12-15,147.95778722996272,152.6731193679671,146.7850055874316,150.53797890176622,10415573300.832628,0.6088083232147757,1.0830729488285347,69189007.1649582
2021-12-14,150.4915969602295,151.9618542974566,142.98069848555147,144.6213529770551,10005416025.444252,0.4659907730029421,1.1263730094247661,69183532.16507152
2021-12-13,144.65629334706912,159.97015681902636,142.8050849752039,159.1207189076713,11007300189.106646,0.4737171475042009,1.1130352560765013,69175782.16507152
2021-12-12,159.08340457692753,162.96659582554378,153.3421779784749,158.0582562446626,10932635850.490557,0.4764073468160962,1.103040561889441,69168394.6808045
2021-12-11,158.10448039655424,159.5201907160194,145.81853360754482,148.3917684660532,10262903764.112692,0.4664452844854427,1.0925725226152685,69160869.70457853
2021-12-10,148.4152038571471,159.86964269940722,147.69811360417287,151.7004079693907,10490619051.096876,0.46290668101515475,1.0680429699798337,69153532.22526348
2021-12-09,151.4238483711308,167.22709895508632,151.2692734459462,165.26076106902153,11427247796.081001,0.4704330543592712,1.1845516151524182,69146769.76047802
2021-12-08,165.1786854948885,170.40239733954274,156.20108237150026,162.03397948682255,11202911022.66968,0.4646286106457907,1.2669755369712439,69139269.78866035
2021-12-07,162.03169995980718,165.98130388264798,158.40550038764124,161.81006106490136,11186232075.35047,0.46691624378216234,1.270035268229997,69131869.80915678
2021-12-06,161.58213736190683,164.67760238026366,141.51455415291082,156.52944776817884,10820007261.340412,0.4637867438390154,,69124419.8175727
2021-12-05,156.54817535185245,165.22594153077637,148.22601455497127,163.0281038051564,11268000378.711914,0.4752645503373778,,69116919.8175727
2021-12-04,162.95129859477547,189.32697061163495,130.4557821051085,188.05376057972387,12996276885.48941,0.5184970099288374,,69109369.8175727
2021-12-03,188.15572744602616,208.30638643270234,179.6321570830352,203.62501639052863,14070884646.095646,0.5273156174434293,,69101944.8175727
2021-12-02,203.63103663351004,210.25064449000473,200.1497306222648,208.90749792863662,14434282304.014263,0.536712958589196,1.15122050989992,69094132.3175727
2021-12-01,208.90992294582222,217.91620867747994,205.31170119689995,208.00427007520543,14370353527.971445,0.5406328090296177,1.1537823330953587,69086819.8175727
2021-11-30,207.89589674706934,219.9964544052036,197.63788570736867,205.90818206155905,14224154166.674244,0.5317739263677773,1.1536546062632362,69080082.3175727
2021-11-29,205.7935451910755,209.71923636954105,195.4300599112477,199.43306683626017,13775446670.773634,0.5239390130363188,1.162211093520614,69073032.3175727
2021-11-28,199.67360935367077,200.06864889282673,182.27199818316868,195.10568933983964,13475134385.328678,0.536178735807102,1.1662135812997987,69065819.8175727
2021-11-27,195.32062814044897,201.13234182103537,190.82832214568916,194.92753627126223,13461580124.768024,0.5460832810852514,1.1737241937915743,69059407.3175727
2021-11-26,195.826678472068,225.0197228491882,190.15418318295218,223.05014421189523,15402383618.19855,0.5691080784299106,1.2163468644359048,69053457.34081414
2021-11-25,223.06339588515095,229.95356175882867,210.80225321812796,212.30437924962888,14658820152.918562,0.5625283874362731,1.1443347825037065,69046244.85245603
2021-11-24,212.30911003166364,217.73631452597863,206.13943478515912,216.36421455458932,14937624694.451414,0.565925869778745,1.1374710215114103,69039257.3707359
2021-11-23,216.33241268841303,218.8990072486313,205.24040052159526,209.07162996544727,14432699642.942204,0.5590213397386866,1.128714850246879,69032319.90551496
2021-11-22,209.2325783366968,222.37034004104936,205.36852258066256,221.94409220212816,15319656544.925959,0.5769748411696413,1.1198064236034142,69024844.91893613
2021-11-21,221.45922004289687,230.96993202946476,219.8422546797459,227.32047002473018,15689134854.777271,0.5818307595483079,1.1125505616394393,69017694.9443684
2021-11-20,227.00509792475006,227.97033985910195,213.0538016051385,218.22182996608558,15059501024.19974,0.5723426576656675,1.12301589862588,69010057.45639735
2021-11-19,218.14264143300676,221.59506412851167,199.66356706673014,204.56735137740185,14115736902.111567,0.5612057588169618,1.168331238969262,69002882.45933121
2021-11-18,204.29803409046423,232.44731333409132,199.60427989186746,229.4458979950912,15830802137.904776,0.5903667833188863,1.1322730323198522,68995794.98363253
2021-11-17,229.74500171943842,235.50561081215864,217.99954963768857,230.40234415995644,15895136894.58086,0.5982422392469332,1.0751027414908534,68988607.5271252
2021-11-16,230.3820890490321,263.2202654799996,223.04001660949726,262.9467889084907,18138515208.4658,0.6459456149853606,1.0501052404250377,68981695.05609848
2021-11-15,262.99758602686876,281.502982295267,259.16408164149647,278.1346703411779,19184257556.08343,0.6686270928248452,0.9742818540227765,68974707.5851809
2021-11-14,279.33684098169147,279.6661098552734,248.46076957789137,257.72357577439897,17774475352.150455,0.623723131224754,0.9279784766922842,68967207.593416
2021-11-13,257.8098728536287,264.2056376024543,245.33785210199403,251.7644152079846,17361521778.79024,0.613368802331327,0.9277883036111328,68959395.093416
2021-11-12,251.20520024738906,282.7460467888601,243.90978971124935,262.6588976115057,18110832036.69706,0.6320730949602872,0.9263881650978201,68951907.593416
2021-11-11,262.4203444685579,274.20412871042646,250.6452893536436,260.6758261298869,17972107821.9711,0.6346846618586917,0.9255644481823693,68944282.593416
2021-11-10,260.43280707192264,295.70001802839425,251.611609295446,262.6417322340659,18105761353.54096,0.6208244286898724,0.9519929575522412,68937107.593416
2021-11-09,262.1189245771352,274.6304510992111,226.6583006928214,228.75590511085755,15768089090.613922,0.5363289912219613,0.8641399278297601,68929757.60766716
2021-11-08,229.0339677858359,229.7355222514967,201.7416493782942,201.864094515987,13912949312.762709,0.4958152128497523,0.7000556862167309,68922357.61947674
2021-11-07,202.16486573529815,202.27527038552023,197.15253445123062,197.76759502720137,13629256674.077623,0.4954172989261432,0.6860899415370483,68915520.11947674
2021-11-06,197.75760279982484,201.32811292978127,191.26376628631726,199.4085372008384,13740934734.86297,0.5055927559290763,0.6957603790169413,68908457.6204654
2021-11-05,199.146500170611,203.42985392963513,196.85652319247933,202.80914109700788,13975760371.23782,0.5138541923230165,0.6864170384946519,68910899.6549269
2021-11-04,202.892682360192,207.3802926243272,196.30463553757843,207.0775774663865,14268400841.82653,0.5162307117439325,0.6897447309928988,68903649.61963409
2021-11-03,207.32600877472916,209.44479439871878,197.5289756967138,200.9611832134434,13845584872.205637,0.5037038562191999,0.6849317745125911,68896812.06494524
2021-11-02,201.01326860112314,204.98671921649924,195.2394362167918,197.58001726566357,13611227997.311798,0.5141586904921412,0.6846079497056282,68889699.40219367
2021-11-01,197.7297098682078,201.4281527909976,187.96228276904247,191.9124856747307,13219495633.4232,0.5010531545510163,0.6803722302041105,68882936.86023486
2021-10-31,192.02478774454366,195.23281674494146,186.8158867375872,190.4217797277007,13115490366.671322,0.4973028982332651,0.7328369731689387,68875999.2970668
2021-10-30,190.34309915039893,197.35926165016295,186.85204064246327,196.41548247573056,13526962258.192726,0.5075080639289768,0.7461699328332766,68869124.20391372
2021-10-29,196.7153152020402,198.75343518395823,188.27691701736194,189.87482136018767,13075233355.193705,0.5048019333772764,0.732104979148644,68862386.60570125
2021-10-28,189.91414711034508,194.58738186550417,177.79347514802382,179.28282236863816,12344561116.81447,0.5045706323582596,0.7481703241237218,68855236.4009074
2021-10-27,179.3807557047126,205.34567667343896,172.04433672081737,197.28395776708612,13582546514.526442,0.5306887091939315,0.7071305369079215,68847698.86136422
2021-10-26,197.56788200740783,199.3739636487006,190.33876366817574,195.3142589338295,13445499268.207827,0.5123716306616806,0.673144106365369,68840336.2949708
2021-10-25,195.4674258529386,197.34835279226598,189.6433223560647,190.50292609991143,13112906720.7738,0.5169160829193589,0.6725518083428883,68833098.73096955
2021-10-24,190.44758393524177,199.89003769756198,185.32962553910426,196.22418043093114,13505128953.545902,0.5256829138599409,0.7152879717072996,68824998.65147643
