Date,Price_Close,Price_High,Price_Low,Price_Open,Circulating_Marketcap,Marketcap_Dominance,Volatility,Circulating_Supply
2021-12-14,3861.357063168217,3884.389400628515,3687.4393720756934,3784.1968947003897,449287894814.962,20.925068270351375,0.9060039409184478,118727409.624
2021-12-13,3784.8684028516527,4145.401208395907,3672.1445888365815,4134.6755429447785,490843211886.59375,21.12423956937516,0.8969715260647957,118713840.249
2021-12-12,4133.191935596542,4176.844510277493,3989.168328994676,4084.4459112336117,484824048501.4042,21.12699460385194,0.862170499128621,118700078.0615
2021-12-11,4091.2404904204836,4099.136978828002,3834.0820082154532,3901.0169242322318,462998556451.0184,21.043117848900174,0.8582907408474169,118686631.0615
2021-12-10,3901.348295418714,4233.513872024527,3890.2739854089737,4119.017994782796,488816691286.4753,21.56941464427429,0.8371713844030778,118673113.8115
2021-12-09,4107.880313100767,4492.22638603609,4078.3977693687784,4441.440200293697,527021342740.6608,21.69623555927797,0.8198893608146717,118660010.9365
2021-12-08,4440.845660559196,4455.559571506452,4228.04209378472,4310.3408033147825,511408613584.35815,21.21011879155014,0.803545319417078,118646909.124
2021-12-07,4310.037096188485,4430.645912922164,4260.001637682516,4358.932007276089,517116542368.7027,21.584579323404512,0.8045337905101648,118633771.1865
2021-12-06,4353.469577161016,4380.911755755861,3925.073899243822,4199.081312160224,498097842302.922,21.350371660128932,,118620670.874
2021-12-05,4202.362385814233,4257.77715195277,4037.5185886616705,4122.878232320346,489003968143.14624,20.625332199297727,,118607424.374
2021-12-04,4124.150705697404,4240.894441880274,3477.280775283117,4218.754780923045,500320917953.5341,19.9607089206756,,118594453.5615
2021-12-03,4218.892061859308,4659.506368228691,4034.462402221901,4515.984818752544,535511445701.3553,20.068642145850347,,118581321.0615
2021-12-02,4514.765567372685,4637.73024926675,4435.565517958863,4587.4948078932175,543931062374.2449,20.22510323732941,0.7880912165090096,118568213.1865
2021-12-01,4586.49589296643,4782.840840571112,4527.09532879112,4633.737078579108,549353501851.6527,20.6674474833356,0.7830525946078077,118555173.1865
2021-11-30,4630.729459465162,4757.520994010646,4349.960168071394,4447.676491746537,527236119761.40393,19.710867742513155,0.7818041329748504,118541921.999
2021-11-29,4448.928019788326,4463.1657826722885,4282.178727886864,4295.357703694628,509123859155.2628,19.364152659020053,0.7751576253843424,118528861.6865
2021-11-28,4298.485056363903,4302.152663198631,3965.194754290682,4096.475615716194,485496285704.226,19.318010289482253,0.7565256630220888,118515604.9365
2021-11-27,4099.13584622549,4187.274125638937,4031.6319994683276,4038.6910681629033,478594243414.85187,19.414683293503742,0.8212075205020831,118502315.5615
2021-11-26,4044.6919975936103,4554.329856245052,3916.6010721730077,4522.893278031701,535913601678.56335,19.801659770074693,0.8300777544105017,118489110.5615
2021-11-25,4526.930208063784,4554.377681500648,4249.596734619109,4274.2921862529665,506400444256.18567,19.432984533051116,0.7532524347054845,118475860.374
2021-11-24,4271.741167416999,4374.908245461145,4169.522642546492,4341.315288979403,514283298475.4,19.48410332671445,0.7412196201906528,118462554.374
2021-11-23,4341.189414737683,4388.912814367837,4060.7314037731794,4088.6188053548767,484294287162.628,18.75815668136874,0.732620762600412,118449361.5615
2021-11-22,4089.000304862391,4324.2083613377135,4025.4027342332674,4271.806979036508,505935923863.19806,19.054754814961502,0.713770703710466,118436045.0615
2021-11-21,4263.269709145314,4434.851945479991,4247.587567177059,4413.549139680696,522664770644.596,19.38299615040211,0.7056250655598483,118422782.6865
2021-11-20,4416.450677436466,4438.939014615769,4208.348343070062,4299.3196760111505,509080480461.45636,19.347817346989967,0.7048330104017019,118409543.5615
2021-11-19,4299.196311394243,4313.353719940874,3975.5668896861343,4002.8388515695074,473922343001.032,18.841945692854374,0.7352292314622759,118396558.1865
2021-11-18,3998.962879757964,4347.1181779810395,3959.582074712942,4288.43232210421,507678635563.5067,18.932496308555113,0.7012568007357789,118383268.624
2021-11-17,4290.519616640463,4301.855430768993,4065.342856862418,4212.800854493644,498668597849.67017,18.76829501993299,0.6741219084643957,118369848.249
2021-11-16,4211.456355645658,4564.686931300086,4110.8975016731365,4562.620873220876,540016371488.61,19.230968090517553,0.6481768445081815,118356617.0615
2021-11-15,4564.140436308366,4771.61323853111,4541.419447001544,4627.851243613827,547675841757.72455,19.08809370466079,0.6122054796881676,118343441.249
2021-11-14,4627.861180178256,4698.016185326705,4516.018050764583,4647.214163240019,549906063983.0881,19.296723268150632,0.6187218882482163,118330260.8115
2021-11-13,4646.424951404709,4709.319441871916,4585.798245372637,4671.035486573636,552663189717.6073,19.525152408230912,0.6276719872530633,118317060.81149998
2021-11-12,4667.953293171051,4809.984405987607,4509.049635366595,4725.3046826386935,559020819960.6833,19.50998270558899,0.6371306263331048,118303656.0615
2021-11-11,4722.4119387576675,4782.736014144241,4578.252526403665,4636.170273308679,548413830203.6541,19.367224469681677,0.6349970789739354,118290269.3115
2021-11-10,4632.037879583558,4867.570564993718,4471.932180735884,4733.464357071767,559859517331.7867,19.196898611839863,0.6315325919476463,118276905.68649998
2021-11-09,4732.755863974483,4841.286369668993,4714.894575906932,4811.42531671935,569016005156.1655,19.35426533175902,0.6525666996591817,118263501.49900001
2021-11-08,4810.528881252575,4824.97196133858,4615.208021176786,4619.887891175858,542212870785.9796,19.32281818147747,0.6458717179120695,117364941.218947
2021-11-07,4616.582869926063,4641.304220561809,4506.785849601351,4521.137396012716,530568321506.4635,19.285917862009782,0.6457880057792073,117352841.781447
2021-11-06,4522.187188253506,4534.766826395432,4330.108276164716,4480.615520372433,525752344598.19446,19.344868596686872,0.654583350108812,117339312.468947
2021-11-05,4479.138371215409,4573.947736042348,4445.658661116919,4537.179342206253,532329193822.8109,19.57242974090546,0.644112150052798,117326019.906447
2021-11-04,4537.114578943401,4608.278972133944,4422.528700195608,4605.598085572509,540294424750.6744,19.547851124472228,0.6487710171913137,117312543.281447
2021-11-03,4605.18664004193,4669.739656518554,4456.880761922246,4586.637391712648,538009686070.51245,19.572849833235516,0.6500276313502683,117299372.093947
2021-11-02,4593.5992663266425,4604.159645075412,4287.308300819711,4325.910170126682,507368380502.5317,19.1656375286507,0.6256061363017907,117285926.093947
2021-11-01,4323.097023697234,4386.091590477989,4147.664907981328,4289.116418059316,502995730172.30963,19.06484213295699,0.6250796731737752,117272575.781447
2021-10-31,4290.562873911746,4396.438290568503,4166.110491459411,4326.211410957083,507287473001.00726,19.234929347506892,0.7078464566945957,117259057.593947
2021-10-30,4324.1193263487985,4435.338255387805,4235.288512813331,4418.743173144251,518078902823.7513,19.437418092542185,0.7094872419555167,117245760.281447
2021-10-29,4419.95893825604,4463.452552105389,4231.0456508833195,4287.491394138913,502632787807.1297,19.4053900355869,0.6981514159077786,117232372.406447
2021-10-28,4288.145843220841,4299.1865552661,3893.9557456656717,3924.5026562637877,460026244120.289,18.80307697460427,0.7119476626420561,117218991.656447
2021-10-27,3925.5841548346084,4313.539777692888,3914.2653690081206,4130.846966016663,484158212951.0195,18.916724989811332,0.6947268494901853,117205555.406447
2021-10-26,4132.074286519825,4296.516396258454,4091.17251193055,4221.425913182285,494718266285.09766,18.852375784510507,0.6885769509947736,117192218.093947
2021-10-25,4220.877569154806,4235.604730327255,4064.01217204144,4078.2853982942547,477888512435.14856,18.838558313603183,0.6822308738599977,117178781.218947
2021-10-24,4083.328514199805,4186.4523445620025,3961.029082155574,4168.07779038904,488354110915.82874,19.009030784138456,0.7400336011807814,117165306.281447
2021-10-23,4168.022451399609,4172.39144559884,3937.2588371257452,3971.0666555966513,465218181063.52094,18.514431439541134,0.7195009637214473,117151944.656447
2021-10-22,3971.266436698997,4168.578120082512,3888.6614721023843,4053.8967178546163,474867816352.42444,18.691441355356105,0.7940384675936161,117138607.468947
2021-10-21,4054.620607981268,4374.953300270731,4009.039957482261,4129.931088294579,483718618167.796,18.344648541149315,0.8447102074809326,117125106.406447
2021-10-20,4163.577158501054,4172.495271520033,3828.2703129152223,3878.6654501160406,454236675638.9617,17.902239835563662,0.9011882166502463,117111589.406447
