Date,Price_Close,Price_High,Price_Low,Price_Open,Circulating_Marketcap,Marketcap_Dominance,Volatility,Circulating_Supply
2021-12-15,1.2301661001579678,1.2745028692107359,1.2278554456921575,1.2674648043773626,42370024950.56196,2.4766014409075066,0.9975897911562869,33428955821.283
2021-12-14,1.2669513000503718,1.284681244757686,1.1991336493993279,1.2246325952643082,40938210137.70118,1.906650172157856,0.9847281557694237,33428973143.464
2021-12-13,1.2243528850924414,1.357714819469463,1.2001118538782025,1.3470171096562695,45029428128.554886,1.937915009160452,0.9717482466617793,33428994929.43
2021-12-12,1.3470093686826765,1.4153868728015866,1.3204869511706978,1.3533660527220925,45241701070.49595,1.9714805347216233,0.949921441593096,33429020167.529
2021-12-11,1.3544264168381304,1.362512109544464,1.19267603442149,1.2098065775580888,40442680302.760475,1.8381052724219797,0.8826440029398274,33429046471.536995
2021-12-10,1.2114292593645049,1.3344899692749748,1.207591080332539,1.2914982794621819,43157986614.68729,1.904379545744014,0.8385799282435599,33416991180.708
2021-12-09,1.2898700305870925,1.4100860404000224,1.28786395280127,1.397722568281787,46638131681.46912,1.919982757707225,0.8707604644672201,33367230908.206
2021-12-08,1.397278099928104,1.4245391841418242,1.341130197516723,1.3790175526598052,46014044586.18652,1.9083827018719408,0.8883143702197265,33367265338.600002
2021-12-07,1.379418796718042,1.4807372596107067,1.366504207222829,1.4246873589027071,47460961763.419014,1.9810329200746668,0.8838425523317979,33313246914.728996
2021-12-06,1.4216345028604047,1.443754290059541,1.2567352844001807,1.3802351905451662,45980115703.029144,1.9708829789276197,,33313246914.728996
2021-12-05,1.3802772475909364,1.4374828089685894,1.2862844224874261,1.421911120900596,47368476261.360634,1.9979194900502664,,33313246914.729
2021-12-04,1.4220122508208928,1.5589903894701045,1.2143136536105203,1.556423539292301,51849521668.340836,2.0685787312896884,,33313246914.729
2021-12-03,1.5571747321874192,1.7301353137761386,1.511937801815749,1.7194447098610626,57280286175.82614,2.1466162385549254,,33313246914.729
2021-12-02,1.720554720665193,1.7612398724661558,1.5189326419929496,1.5477466955815866,51560467831.365295,1.9171837333622783,0.8008237587538191,33313246914.729
2021-12-01,1.5484668396696324,1.6238175723818815,1.5325809938605939,1.554568816801145,51787734840.03465,1.9483270544006737,0.7061265737032757,33313246914.729
2021-11-30,1.5547377033661898,1.6303639564619752,1.5455790530850555,1.6028067949240363,53394698515.90983,1.9961755296180044,0.6957307716470391,33313246914.729
2021-11-29,1.6030569735487759,1.637305883341974,1.5590052028868193,1.5947991139120865,53127936661.14436,2.020682113920359,0.7012306003287226,33313246914.729004
2021-11-28,1.5961191340857588,1.6011976694169623,1.4182833679480766,1.5448204003882382,51462983437.0439,2.047724097666799,0.7077859154946826,33313246914.729004
2021-11-27,1.545036207194916,1.5863150620840434,1.5309386962632896,1.531502688300899,51019327205.93909,2.0696531418417985,0.710401649016626,33313246914.728996
2021-11-26,1.5341694122931886,1.6862139577587862,1.4938851076171797,1.677636585102512,55887521792.70275,2.0650076588194226,0.7634644262133667,33313246914.729
2021-11-25,1.6763014440842818,1.7502280139990272,1.620184418058729,1.6659170659926916,55497106558.87543,2.1296869416688753,0.7425700896259334,33313246914.729004
