Date,Price_Close,Price_High,Price_Low,Price_Open,Circulating_Marketcap,Marketcap_Dominance,Volatility,Circulating_Supply
2021-12-15,25.410690354510074,26.653448145182892,25.36474079309711,26.199302539887487,25873889254.695503,1.5123737001530901,1.0962500879135926,987579314.957085
2021-12-14,26.169573823412755,26.711225833792334,25.011535033249135,25.96477623994556,25642275932.059433,1.1942595842839587,1.0923627448620339,987579314.957085
2021-12-13,25.97844505659811,29.87318848226072,25.546795723889687,29.596654833413904,29229044105.4042,1.2579196678572937,1.0758568248943698,987579314.957085
2021-12-12,29.554265508076742,30.05381042771219,27.32727060947053,27.76785685164843,27422961047.377354,1.19500002497897,1.041702603363657,987579314.957085
2021-12-11,27.818244835855108,28.19421176379923,25.83089816088755,26.432699836071784,26104387596.574024,1.186435026447407,1.0067585473916276,987579314.957085
2021-12-10,26.450607534329347,28.440244775874476,25.730478088846418,26.969307818649728,26634330540.408855,1.1752604390140469,1.0024916596635105,987579314.957085
2021-12-09,26.92429086592822,30.15254743669399,26.819198754644034,29.875616943559244,29504541315.04052,1.2146329313926285,0.9881552794403483,987579314.957085
2021-12-08,29.864258322110796,30.645551029696065,28.06335661214587,30.512150894937598,30133169078.689682,1.2497405768067844,0.9802921858145348,987579314.957085
2021-12-07,30.52331685721644,31.52069030753086,27.74930214401593,28.214303606838953,27863862628.033226,1.1630448919625007,0.9866978445273478,987579314.957085
2021-12-06,28.17155167452679,28.96305665401133,24.870388596548302,28.34393267535603,27991881614.717846,1.1998387167818696,,987579314.957085
2021-12-05,28.353145417525898,29.787795230653362,26.37737547658123,29.42234693851985,29056901233.97312,1.2255692789336303,,987579314.957085
2021-12-04,29.43261814909073,33.87517699655632,24.391603055986057,33.70289222121332,33284279211.89832,1.3279033219332608,,987579314.957085
2021-12-03,33.72942890947273,36.8837214343382,32.531619507584644,35.7938651804161,35349280854.54159,1.3247374510433527,,987579314.957085
2021-12-02,35.77963984619164,36.828875933057425,35.091104898396615,36.78980172494121,36332847184.92443,1.3509719081195173,0.8600372550172518,987579314.957085
2021-12-01,36.79013887979411,38.813277121360294,36.244769038221634,37.98127746372643,37509523978.82192,1.4111607814353413,1.0435440494035977,987579314.9570851
2021-11-30,37.96392864898513,39.385412511287875,35.388596236149894,37.14061061092846,36679298784.22858,1.3712657007475733,1.04878079492356,987579314.957085
2021-11-29,37.14132672388298,37.56791016534799,35.43485477954746,35.79085320832219,35346306293.204414,1.344370841566395,1.0410223935054435,987579314.9570849
2021-11-28,35.787023761739505,35.88484264785554,32.24862586488185,35.163307353133774,34726554987.43329,1.3817777114245553,1.0710597278311973,987579314.9570851
2021-11-27,35.1850045342728,36.01203256471127,34.458776952968336,34.51660610566293,34087886212.474136,1.382811272944034,1.0649951394773722,987579314.957085
2021-11-26,34.5841954006776,39.64716872860549,33.70430255796015,39.449781137828964,38959787831.30406,1.4395388751720837,1.0838555856102854,987579314.957085
2021-11-25,39.49554846401266,40.96249491662158,38.056252789655964,38.302989490897346,37827240122.22883,1.4516104410275785,1.0387517831183903,987579314.957085
2021-11-24,38.30446886661167,40.93147290836743,38.062982899847725,40.77540220625554,40268943777.95347,1.5256265637116166,1.0325751267606889,987579314.9570851
2021-11-23,40.784454795543,41.477345514811795,38.54877241893334,39.49531775591102,39004758853.395,1.5107702016837838,1.0320430852944962,987579314.957085
2021-11-22,39.51214511763748,42.198276247788854,38.84558826162061,41.99854862940244,41476897884.61709,1.562119000449304,1.0136848355984578,987579314.957085
2021-11-21,41.98036057152227,43.61248063129005,40.67112872348133,42.11485079428662,41591755496.94143,1.5424281144708463,1.0034020850457936,987579314.957085
2021-11-20,42.13447293642684,42.13837974632915,39.83527012264069,41.27281377686124,40760177156.103966,1.5491076419437784,1.0060571633504525,987579314.957085
2021-11-19,41.26469173907841,42.33812040128391,38.382833209839255,39.07230407791582,38586999295.06302,1.5341208447017747,1.0432066118011343,987579314.957085
2021-11-18,39.048815284501984,43.29996386090184,37.568285323773516,42.74952443393474,42218546055.206436,1.5744260470121225,1.0073132111214915,987579314.957085
2021-11-17,42.776063084914696,42.798436238740365,38.76998677661592,40.86985348361421,40362221905.744156,1.5191052567849384,0.9686024580314699,987579314.9570851
2021-11-16,40.869628744154205,44.78286848092392,38.21910732753267,44.73885348107582,44183166272.80626,1.5734431502291781,0.9465298137584783,987579314.957085
2021-11-15,44.77016842377551,47.477967910901505,44.52921982674685,46.40984699226619,45833404899.885376,1.5974272750918388,0.92026715475286,987579314.957085
2021-11-14,46.39813326891178,47.84216574912383,45.03167470782225,47.09445671996868,46509511305.78276,1.6320626881325215,0.944905245602342,987579314.957085
2021-11-13,47.08898397443684,47.55778650648997,44.87032160797331,45.966643852278104,45395706646.50911,1.6037943315988374,0.9385214304264664,987579314.957085
2021-11-12,45.91417703358202,47.7520863994812,44.042917471144435,47.54926166406683,46958667260.914314,1.6388705991350752,1.116585191787719,987579314.9570851
2021-11-11,47.47333288216003,49.45882177939392,45.58368258393404,46.87576879134495,46293539631.04316,1.6348555126656314,1.1095370896433319,987579314.9570851
2021-11-10,46.77196296793785,52.06218677112761,42.55618037781115,50.75040518679356,50120050388.168076,1.7185552731289442,1.068037761581291,987579314.957085
2021-11-09,50.77189551437121,53.41998828648079,50.51950090248565,53.363969804055685,52701152742.47988,1.792554311697401,1.0767007185511752,987579314.957085
2021-11-08,53.384789798649685,53.880312535415314,51.67365626885073,52.24099522642633,51592126278.390465,1.8385865208770742,1.0973517377343478,987579314.957085
