Date,Price_Close,Price_High,Price_Low,Price_Open,Circulating_Marketcap,Marketcap_Dominance,Volatility,Circulating_Supply
2021-12-15,519.2102592478442,535.8015203364554,517.1124034100284,528.6282307339687,88175795751.63487,5.15402818540867,0.8750816106659339,166801148
2021-12-14,528.3339168676943,536.2059897897997,509.98088708538586,521.3274554099387,86958018046.29659,4.049969930800387,0.8729854060982735,166801148
2021-12-13,521.2715359069674,572.5382419636353,511.1860993139417,570.9564060780067,95236183991.7657,4.098644776165229,0.8653369165013055,166801148
2021-12-12,570.8051820582602,575.0799077419208,559.5372754589725,564.4057258456971,94143523008.83556,4.102456775284156,0.8359216495599261,166801148
2021-12-11,564.8045063276886,573.0184631318087,542.3641121894916,552.6620086901505,92184657505.50308,4.189759524561332,0.8367519296321955,166801148
2021-12-10,552.9327469214768,595.4641772106401,550.5377768932545,571.9022574286175,95393953082.88493,4.209331975113189,0.8348340413033204,166801148
2021-12-09,570.5956445639885,617.5335362181052,568.0735832629316,607.7011595056244,101365251046.46927,4.172970211780891,0.8300555158956812,166801148
2021-12-08,607.7567496685681,608.1620644753237,567.6954010251646,579.18514504788,96608747098.53291,4.00674323394967,0.8003839943202862,166801148
2021-12-07,579.1967419840145,594.8086649647237,572.5596617784472,589.0147493390483,98248336378.6855,4.100911179991317,0.7993971737760708,166801148
2021-12-06,588.3611816663745,593.7173130812064,533.7448996075672,558.4216676108301,93145375225.56088,3.9925657382760846,,166801148
2021-12-05,558.5551872316071,583.2110685374174,541.1645724581358,569.564619240093,95004032349.43039,4.007103940118186,,166801148
2021-12-04,569.5433846817028,596.3734062664395,490.87038602443863,594.546880347417,99171102181.76779,3.956511576788974,,166801148
2021-12-03,595.513134761075,628.5643795291519,573.9787436806447,620.3032428499278,103467293015.49074,3.8775045687552323,,166801148
2021-12-02,620.385949646744,631.374220930714,606.0129446824492,627.9017366370025,104734730502.24568,3.8943735400872233,0.826630233143209,166801148
2021-12-01,627.8801255318825,650.4924969861771,618.5191042445491,623.1079454811767,103935120634.18169,3.91018468097645,0.8401873723787967,166801148
2021-11-30,622.7183571606771,635.3728361257877,603.8650998774393,624.2705892540893,104129050950.21855,3.892893287284643,0.8391805538719267,166801148
2021-11-29,624.1413168951264,629.5888009688706,602.1131682485825,611.7987390570763,102048732019.67276,3.881348693355465,0.8390952051070136,166801148
2021-11-28,612.0928496577443,613.3386303986692,572.0015837899144,600.21399899241,100116384077.60483,3.983654241456315,0.8813697652505006,166801148
2021-11-27,600.4291294524969,621.8924713659605,583.4602872553166,585.7885624530072,97710204702.4313,3.9637181285458296,0.9293986402038749,166801148
2021-11-26,587.6938046459544,658.3433427165928,564.6302479039107,638.8983489043021,106568978052.54213,3.937654574975133,0.9463312768520057,166801148
2021-11-25,639.3703299169218,647.3284521065433,587.6537352798113,590.7452007255285,98536977656.50859,3.7813307323320835,0.9061711627225576,166801148
2021-11-24,590.6714548446334,594.5202178066281,577.2138193733409,591.3643917003537,98640259421.94067,3.7370784010458054,0.8678646436509905,166801148
2021-11-23,591.2569745634271,605.2859895158223,558.2447906084489,559.518614362599,93328347203.0508,3.6148841852023073,0.8802342001463292,166801148
2021-11-22,559.7146601084279,586.296425455648,554.2712944946231,585.5177378652543,97665030850.28748,3.678298237132253,0.8474501276736115,166801148
2021-11-21,584.618510778141,605.8176900226215,580.2396735053085,604.81216190387,100883362929.92738,3.741254328082614,0.8330902827656428,166801148
2021-11-20,604.8939852495337,607.6033168087376,572.635505913429,581.6173061760289,97014434366.82912,3.6870743000193835,0.8512360700463598,166801148
2021-11-19,581.495834837117,586.1064736734926,524.1793612706771,532.607852376462,88839601210.20839,3.5320363475117715,0.8548347466298671,166801148
2021-11-18,532.1238627264296,588.5001059079433,516.1162244411988,578.2398420506527,96451069473.38754,3.5968807604720965,0.792569626947958,166801148
2021-11-17,578.2468322123694,592.9726310145854,554.0193813484575,589.5128087345597,98331413257.62898,3.7008806684524456,0.7478825388695989,166801148
2021-11-16,589.1606843560787,635.3787658600527,573.9538739640485,633.7279530020427,105706550080.43077,3.764403079024682,0.7385050183714377,166801148
2021-11-15,633.8739261559259,659.782219516968,630.3363733416055,650.8430498992624,108561367891.01825,3.783678966666202,0.6961075813106267,166801148
2021-11-14,650.845107993561,661.0394978845642,634.7476786945159,649.6528530383682,108362841688.2751,3.802554482602268,0.6886824210159038,166801148
2021-11-13,649.7101783668621,655.1944523419214,619.9280084200317,627.1085264052373,104602422124.98189,3.6955206575345914,0.689213206935614,166801148
2021-11-12,627.1477330425305,634.6588713920086,603.0605432314694,628.8194821483886,104887811507.11673,3.6606139082169573,0.7049280654223556,166801148
2021-11-11,628.8238061254017,635.393070149233,605.7819036596509,615.4638459303109,102660076053.67097,3.625438724380279,0.7299308384554226,166801148
2021-11-10,614.6384050114164,663.5244309341059,572.6288555807064,634.998989591539,105918560442.70877,3.631817988236009,0.7125001839582394,166801148
2021-11-09,634.9392111111105,657.0595484837222,631.596832414823,653.9553426338274,109080501892.05576,3.71021721183551,0.7292195547445236,166801148
2021-11-08,653.8217646249929,655.969500547217,631.8937897336242,650.1955182921761,108453358875.58997,3.8649479708694123,0.7273315235106551,166801148
2021-11-07,650.0908897888481,669.8116954743148,631.2776097924341,636.43702998455,106158427231.13336,3.8588106846006616,0.7537170670384726,166801148
2021-11-06,638.2659851816101,638.3299251870735,595.7284501080419,607.785602293564,101379336200.43791,3.7302162460457184,0.7426142839109448,166801148
2021-11-05,607.9255263298808,616.3887553506802,555.0504535711068,559.562439112271,93335657221.6069,3.4317216010121734,0.7480215307686294,166801148
2021-11-04,559.7618869272341,569.2445140632735,544.4525059780835,568.4593310171497,94819669004.97258,3.43057542049646,0.704727942426766,166801148
2021-11-03,568.6727664954552,570.3158964790191,537.7567185143894,554.5649679632439,92502073296.85231,3.3652353048248727,0.7056687211454145,166801148
2021-11-02,554.858186432792,564.3547972208876,537.9193277056228,551.4637893793205,91984793148.90086,3.474688749609515,0.702589077176999,166801148
2021-11-01,551.6438375880482,552.3363628532147,511.2581955361359,524.5694502643433,87498786509.82138,3.316430839410104,0.6863038641204623,166801148
2021-10-31,525.014475312428,535.2864708716737,509.34440911956375,528.0730606698836,88083192747.61023,3.339869559916671,0.7414664841092418,166801148
2021-10-30,528.5667068089657,540.6274664550998,510.4784747268885,530.1984358479851,88437707767.24828,3.3180287628945746,0.7569381245343078,166801148
2021-10-29,530.3897292660399,533.7514582188327,487.7805127325676,492.21595042833536,82102185595.35744,3.1697592614340313,0.7767878080534913,166801148
2021-10-28,492.33657312848607,495.0075485815811,446.7153158504575,449.0895254540675,74908648400.51367,3.061810277002639,0.7570722832765189,166801148
2021-10-27,449.119710699189,487.10507997975594,439.75324093443436,478.1854442951163,79761881065.31546,3.116406018574047,0.7177936436203016,166801148
2021-10-26,478.19154573142885,489.7531335471907,473.5841095696135,484.9290526728356,80886722684.38145,3.0823743450472714,0.6958884778340609,166801148
2021-10-25,485.0608662134783,488.5954226306443,474.7533599639676,476.3591740071915,79457257084.7313,3.132237189385883,0.7002595906781941,166801148
2021-10-24,475.8119091663226,486.53094967350415,467.93293093893857,485.43822363503347,80971652985.40431,3.1517962270362,0.7555232879595745,166801148
2021-10-23,485.50864751847826,485.6751152415379,472.5429789896123,478.65779959992676,79840670472.42172,3.177443788136934,0.7496092160407087,166801148
2021-10-22,479.17569100405547,498.0487997930565,470.7639182864867,471.0674027184787,78574583558.82057,3.0928021862851276,0.8193691276303859,166801148
2021-10-21,470.95209738904515,504.85218388643295,466.03759700217404,501.29955457755324,83617341195.42453,3.1711219675305684,0.8183932278137694,166801148
2021-10-20,501.304941552774,505.9113473278656,481.4317102146247,488.2259768130236,81436653415.83371,3.2095569975831344,0.898072809745545,166801148
2021-10-19,488.2070545111135,497.5388466180831,480.1816561047823,484.95738725130667,80891448924.59851,3.269088024538596,0.898717213902502,166801148
2021-10-18,484.8829553220059,487.4397296146145,465.693862019549,470.76202595746753,79152531705.84366,3.1931535381817437,0.8951908658409525,168137036
2021-10-17,470.94606743954085,472.4142219491118,454.2744984000925,465.7397975162371,78308109101.62027,3.171026775667928,0.9092002011051458,168137036
2021-10-16,465.76555210627146,484.650889693327,439.6862386348043,474.22076787565004,79734074320.25581,3.2062147551416667,0.9098744427087255,168137036
2021-10-15,474.33450679061605,480.037243326775,452.0894552461412,472.5341420226591,79450490048.49295,3.3318792247763676,0.9227253032034511,168137036
2021-10-14,472.7559828807681,482.77331951449725,461.2878829484052,470.6900413274499,79140428423.51492,3.359548971401021,0.9244021051622453,168137036
2021-10-13,470.7637421996862,471.8540543337803,432.3092357317492,443.98758509314735,74650756578.35957,3.3131015080036748,0.9291250971578989,168137036
2021-10-12,444.2078453624503,444.50518698275437,392.4360734685006,413.35408690021296,69500130989.88823,3.0370035614063875,0.8898849763491903,168137036
2021-10-11,413.2819458152257,424.05002011649805,400.0824706466383,404.3950933867507,67993792374.99147,3.071438297920043,0.8926850661731667,168137036
2021-10-10,404.222631627054,422.3039481853854,402.339426727853,421.78314634898834,70917368061.87312,3.1223321274759033,0.8897899188475167,168137036
2021-10-09,421.96225435334924,426.20719838403693,416.1269383285917,419.34167598955406,70506866472.15599,3.153296127672447,0.8903505050844137,168137036
2021-10-08,419.25529475768803,441.8330073863086,415.83821755012923,438.8599649209481,73788613720.87218,3.2970283914755703,0.8882391956790224,168137036
2021-10-07,438.5230027582484,450.12806800560423,423.67655785130336,435.1981786741447,73172931834.8691,3.241797305969231,1.0318810717734406,168137036
2021-10-06,435.01746851564076,443.05133939671475,414.8888465876288,442.62165203491077,74421092642.57326,3.4123325201806387,1.0344594835847225,168137036
2021-10-05,442.35750293605673,444.1892495180042,424.2039953438528,426.4819891898464,71707417569.76482,3.406623786873661,1.0286056991338794,168137036
2021-10-04,426.5018774191252,431.0868634078066,411.21718141991863,430.74343294278896,72423924091.46529,3.455398515822901,1.0277546114059861,168137036
