"Date,""Price (Close)"",""Price (High)"",""Price (Low)"",""Price (Open)"",""Real Volume"",""Circulating Marketcap"",""Realized Marketcap"",""Marketcap Dominance"""
"2020-07-22,""9530.351276763575"",""9571.23345292656"",""9278.10323119603"",""9390.875416532428"",""1491495984.8877048"",""173307978832.11707"",""108041750319.68776"",""62.82398051916896"""
"2020-07-21,""9394.466919331002"",""9443.258148018447"",""9153.737346365106"",""9160.954288571782"",""1706665037.5705075"",""169005500760.95462"",""107948883988.43501"",""62.973689124188525"""
"2020-07-20,""9161.410422347595"",""9224.046457573308"",""9135.040530425036"",""9211.942152398384"",""1107007207.0390074"",""170048074255.13297"",""107894191349.70287"",""62.66891996614863"""
"2020-07-19,""9213.444769249849"",""9237.631011062385"",""9102.274962506384"",""9172.469563831168"",""693256621.3758919"",""169253976357.49542"",""107885285472.40508"",""62.80954002330006"""
"2020-07-18,""9172.971749500575"",""9211.943379662456"",""9121.96334648086"",""9153.114307725606"",""758524321.8147924"",""168832438052.8446"",""107850937335.94263"",""62.97702184873805"""
"2020-07-17,""9154.080707689796"",""9181.020241943239"",""9071.587790888667"",""9130.937505716069"",""887660701.4096042"",""168433862712.80945"",""107835979742.71014"",""62.997040155999805"""
"2020-07-16,""9130.58133769898"",""9222.75232626281"",""9035.435834333945"",""9191.039590722003"",""1485675225.252969"",""169557202726.16376"",""107830047727.36278"",""62.80356529881354"""
"2020-07-15,""9190.168181737281"",""9285.365882801927"",""9152.454384034394"",""9252.510330570307"",""1088313194.2199876"",""170700400067.23822"",""107820341542.52121"",""62.96910605322829"""
"2020-07-14,""9255.537820688054"",""9291.59876696857"",""9106.207082692747"",""9237.064235984484"",""1301339503.064008"",""170339853297.5585"",""107774551117.74922"",""63.21055447173875"""
"2020-07-13,""9241.207443521529"",""9341.321340255012"",""9196.391573891418"",""9305.952488766176"",""1290794200.4163928"",""171596326158.16702"",""107713404168.99362"",""63.06741253744769"""
"2020-07-12,""9302.75600404417"",""9348.249677493608"",""9159.879222969446"",""9233.698300458425"",""861253295.3706452"",""170296199270.70834"",""107698730982.10526"",""63.19439645095938"""
"2020-07-11,""9233.317787143025"",""9311.419516135755"",""9178.65250914931"",""9285.990965174386"",""696782499.2435753"",""171315258830.85226"",""107677269471.75922"",""63.529482053884436"""
"2020-07-10,""9288.48162921401"",""9320.706428138008"",""9119.32722827304"",""9231.053155232894"",""1175472118.0298324"",""170300870534.38205"",""107662093401.40819"",""63.319971520480166"""
"2020-07-09,""9233.148573890765"",""9461.914753251027"",""9160.183993216111"",""9441.423448363494"",""1396901602.1594532"",""174011187485.04428"",""107635973422.27507"",""63.434813792428656"""
"2020-07-08,""9438.607169615329"",""9474.10565076568"",""9230.795699778238"",""9257.016056079256"",""1530683297.3561103"",""170644879606.09805"",""107607494237.4064"",""63.918980086442055"""
"2020-07-07,""9257.454061961867"",""9381.107277018249"",""9206.371760912478"",""9344.465943396412"",""1102823599.5973797"",""172296285625.20474"",""107445930375.59142"",""64.24783814213477"""
"2020-07-06,""9346.721637957846"",""9375.957463566967"",""9061.414203350741"",""9087.600381935248"",""1768371722.2933583"",""167350714762.1054"",""107421504971.08138"",""64.85799982042334"""
"2020-07-05,""9076.519364518026"",""9159.204565768028"",""8905.546571030189"",""9132.055440000466"",""943906138.0893774"",""168472831442.26926"",""107361102470.12354"",""64.88550756900935"""
"2020-07-04,""9138.26289436895"",""9195.703927018592"",""9043.044114311944"",""9069.547040709625"",""751020103.8597263"",""166946027710.2068"",""107351108957.31163"",""65.09243427205273"""
"2020-07-03,""9059.484840050285"",""9125.590417459744"",""9037.501153546329"",""9087.065156867762"",""1100407972.255923"",""167550272045.72678"",""107331333678.94012"",""65.21958544307631"""
"2020-07-02,""9088.744012551142"",""9287.435790356"",""8938.373237380783"",""9236.002399798956"",""1786999137.0424664"",""170239781002.31366"",""107317434076.5374"",""65.27740550370147"""
"2020-07-01,""9236.616397175723"",""9318.247513409302"",""9087.163584059737"",""9137.306838262279"",""1261308148.9774559"",""168417197774.62964"",""107318359687.25467"",""65.44307355063611"""
"2020-06-30,""9158.90157741598"",""9214.098827408161"",""9061.900023657341"",""9180.924147883961"",""980191636.3599291"",""169302513504.71918"",""107283411118.0861"",""65.39811749644545"""
"2020-06-29,""9180.793174484372"",""9233.515552271298"",""9016.85441334974"",""9115.463896223395"",""472498807.63320917"",""167949807098.10095"",""107229864411.7017"",""65.4886708552299"""
"2020-06-28,""9112.658751677218"",""9186.187888180353"",""8933.140220995685"",""9006.085929434596"",""816549304.4710617"",""165925019069.0871"",""107195466849.48557"",""65.73346569200385"""
"2020-06-27,""9003.726084451911"",""9201.19013210298"",""8818.366872794692"",""9154.623831515095"",""1480070007.070565"",""168700957533.49426"",""107181629476.45119"",""65.19488757157656"""
"2020-06-26,""9155.67802709783"",""9294.252527452532"",""9031.912800355092"",""9237.985016236731"",""1790021212.7001572"",""170261976678.26773"",""107184653090.0714"",""65.24567098865491"""
"2020-06-25,""9242.103387812058"",""9334.86131356926"",""8988.846102822541"",""9294.061353164758"",""2106880908.2138262"",""171314537088.55603"",""106904474216.43019"",""65.22770239257521"""
"2020-06-24,""9287.570469952603"",""9678.505933779898"",""9191.25874411011"",""9622.73967280252"",""2167851555.9579988"",""177251086616.08127"",""106918779917.35583"",""65.36517834952024"""
"2020-06-23,""9621.789561256643"",""9727.017098052245"",""9574.931174450214"",""9689.406454038255"",""1710704756.0521934"",""178512445036.5787"",""106965454066.29166"",""65.5237238981433"""
"2020-06-22,""9688.285776956316"",""9788.789733192345"",""9267.551634838195"",""9287.548265390269"",""2193617582.450173"",""171266343556.47302"",""106904314304.85898"",""65.50487050661079"""
"2020-06-21,""9287.670366696435"",""9415.466202163789"",""9272.346979246826"",""9350.523655986999"",""1299660512.602005"",""172350296848.5802"",""106798884568.76192"",""65.56515758236988"""
"2020-06-20,""9353.65975317441"",""9394.574098718911"",""9162.03205194113"",""9298.090725612346"",""1499945160.8861072"",""171256526141.36026"",""106770626613.99341"",""65.54778013888576"""
"2020-06-19,""9299.224369277788"",""9428.104390922059"",""9228.676434552977"",""9379.221481097575"",""1913636777.4736562"",""172717309857.15656"",""106740747496.46252"",""65.71874911825437"""
"2020-06-18,""9376.346354874262"",""9482.529211711348"",""9268.461442838174"",""9454.210152527483"",""1537653374.5694485"",""174209827273.95822"",""106745344807.03079"",""65.67125437896925"""
"2020-06-17,""9454.740878711995"",""9560.520873871314"",""9226.15407911387"",""9523.82604266282"",""1771827450.9925866"",""175454357727.78812"",""106476437357.00238"",""65.84790511751001"""
"2020-06-16,""9525.10809979166"",""9589.282048608555"",""9377.99276505851"",""9426.347472462683"",""1954663914.0519295"",""173627697133.6253"",""106457805246.90941"",""65.91794747285232"""
"2020-06-15,""9428.160141117174"",""9498.444482591276"",""8897.685345780019"",""9331.083793451426"",""2753780941.244369"",""171830739723.09918"",""106396951196.99097"",""65.68883710822489"""
"2020-06-14,""9334.807054779269"",""9488.568002681199"",""9240.178428491023"",""9465.792429632547"",""1125216806.2407944"",""174478960447.76263"",""106350403076.00021"",""65.51111837210306"""
"2020-06-13,""9472.327797702723"",""9495.749388663056"",""9349.615332200607"",""9461.98750496685"",""1199437172.3187203"",""174204637113.58334"",""106331176101.8455"",""65.56942949852976"""
"2020-06-12,""9462.250729279524"",""9552.558046123282"",""9228.379003366917"",""9278.109854809793"",""1811738892.773457"",""170981552708.13367"",""106306672867.94356"",""65.80382743334064"""
"2020-06-11,""9267.579316933005"",""9977.20591634411"",""9065.971946839687"",""9887.732467154958"",""3671209617.313713"",""182043094464.08923"",""106267663961.5331"",""65.59078678879541"""
"2020-06-10,""9888.807412060076"",""10011.269383743935"",""9658.568372694504"",""9774.546728218207"",""2020897995.580943"",""180011114999.93085"",""106325296944.18108"",""65.6096239566897"""
"2020-06-09,""9778.164654802196"",""9882.556025747564"",""9568.767057555919"",""9784.340853766884"",""1805856329.7856202"",""180110856149.8968"",""106246827959.98239"",""65.57800081319546"""
"2020-06-08,""9785.435997038783"",""9804.959695055059"",""9637.98826009171"",""9752.513374192038"",""1436175525.0831711"",""179467124962.67972"",""106171524170.39122"",""65.61187423646432"""
"2020-06-07,""9751.488717625121"",""9819.640571673119"",""9375.544112091467"",""9669.596722397908"",""2019616650.708212"",""177969801826.95123"",""105981237968.94005"",""65.58197652893438"""
"2020-06-06,""9666.542288181876"",""9734.046062689911"",""9530.959151211377"",""9620.67138735547"",""1160979566.8432138"",""177058923608.79086"",""105940627438.613"",""65.62082641156952"""
"2020-06-05,""9617.090420820421"",""9856.40498370847"",""9586.252232139883"",""9790.242750713502"",""1965503500.4100242"",""180161979554.6596"",""105895497473.49068"",""65.81104687817259"""
"2020-06-04,""9788.178936133976"",""9883.97130575739"",""9449.82425794554"",""9656.485925324041"",""2183610100.3791065"",""177710992486.65286"",""105870952151.1057"",""65.57961249816836"""
"2020-06-03,""9665.937360861135"",""9694.116995969853"",""9376.263171266351"",""9528.264496830116"",""1789072152.426296"",""175437323564.14395"",""105756171571.25414"",""65.7588631821439"""
"2020-06-02,""9519.293396234225"",""10235.40791528874"",""9247.901258573518"",""10207.170730409243"",""4445485411.78046"",""187975421233.75092"",""105677138524.46654"",""66.67439399910452"""
"2020-06-01,""10207.837560226246"",""10411.368446466462"",""9415.969996135438"",""9446.359337041524"",""2546874794.5463157"",""173800774408.71936"",""105703851814.16275"",""66.19040345908141"""
"2020-05-31,""9444.414655542003"",""9701.252130945655"",""9385.17535533697"",""9695.090615832669"",""1760494074.9994678"",""178501727423.42783"",""105338161733.8862"",""66.03099437836883"""
"2020-05-30,""9698.898059252704"",""9750.59473497412"",""9329.647576118532"",""9420.06096224402"",""2023405211.230207"",""173331424935.30518"",""105326120951.25685"",""66.73022112986075"""
"2020-05-29,""9422.103158711489"",""9592.689441095066"",""9328.568303709288"",""9524.120774819294"",""1880767138.878217"",""176045682463.14178"",""105268001725.80284"",""67.03690554240667"""
"2020-05-28,""9577.691532034412"",""9626.747793161048"",""9108.46540684103"",""9194.33725246884"",""2528620525.6039805"",""169389785663.01428"",""105213823414.42752"",""66.89658165390118"""
"2020-05-27,""9204.400057143941"",""9229.46455940471"",""8808.280584670953"",""8834.522697815473"",""2128186372.8667421"",""162651534579.52325"",""105134951460.42801"",""66.4481800860921"""
"2020-05-26,""8840.03805068224"",""9015.385924313337"",""8695.676708564373"",""8884.542786306549"",""1797215368.8786047"",""163632007795.11755"",""105058056354.7979"",""66.43560543627747"""
"2020-05-25,""8898.028610535259"",""8977.293418270316"",""8633.928774679885"",""8728.91522657354"",""1947457307.949734"",""164111079141.83554"",""105065699289.06236"",""67.00929901580265"""
"2020-05-24,""8714.09391166191"",""9300.609640102613"",""8676.39026115476"",""9176.473473147245"",""2211434189.813747"",""168771083087.91946"",""105124412357.13545"",""66.98705366704955"""
"2020-05-23,""9178.907037934596"",""9314.21882620864"",""9080.281776240136"",""9163.238253031941"",""1494792823.6186123"",""168587840322.4291"",""105147065863.5803"",""66.90944722039426"""
"2020-05-22,""9169.589736107926"",""9265.624358127907"",""8921.692397802999"",""9033.14570888861"",""2045300622.390029"",""166337045115.35382"",""105113359105.84093"",""67.42123948496635"""
"2020-05-21,""9057.416448393073"",""9570.402021494758"",""8803.050095650218"",""9503.724082074663"",""3561168900.793526"",""174770184468.16867"",""105105092239.12425"",""67.63855020953558"""
"2020-05-20,""9507.786547747774"",""9839.638717231286"",""9293.516880325595"",""9783.722836460185"",""2782890345.4433827"",""179906059487.57132"",""105157068569.37048"",""67.95192197993784"""
"2020-05-19,""9778.849823144124"",""9928.377635560015"",""9478.919380663772"",""9745.36853100582"",""2764309829.3326826"",""179209523415.90253"",""105129232113.74727"",""67.93731884429265"""
"2020-05-18,""9752.214887955068"",""9955.48253755235"",""9439.668709938313"",""9675.507957127096"",""2739869213.2220645"",""177890802788.6058"",""104975717653.51576"",""68.33808798480746"""
"2020-05-17,""9678.114831553246"",""9891.082783994207"",""9320.135766505487"",""9383.226479002547"",""2484982706.6913533"",""172545006989.1586"",""104772165917.65547"",""68.05388168904396"""
"2020-05-16,""9385.357366002907"",""9587.0960548118"",""9216.196079691395"",""9307.755945752206"",""1986233276.2490664"",""171116913579.31674"",""104702390499.85616"",""68.21591940973477"""
"2020-05-15,""9309.271876375644"",""9847.96571362989"",""9120.811146861257"",""9791.011936094577"",""3651667176.9780746"",""179997564590.18744"",""104665430345.46518"",""68.72975637256945"""
"2020-05-14,""9793.744069612485"",""9946.628493303888"",""9262.017231479915"",""9304.692572700293"",""3863036911.8230724"",""171051625226.18512"",""104631163956.9885"",""67.85364216792624"""
"2020-05-13,""9323.85775412173"",""9409.648652693619"",""8801.366620065864"",""8816.713260103259"",""2680354384.3533745"",""162077494049.08926"",""104449720274.82681"",""67.38027195883946"""
"2020-05-12,""8817.972241929569"",""8981.310813310962"",""8535.259929579715"",""8605.71877765472"",""2187752290.430415"",""158199394807.34158"",""104264169720.1261"",""67.3400223778737"""
"2020-05-11,""8568.403634992781"",""9173.581496118892"",""8196.00711775155"",""8743.056238892286"",""4906507717.727902"",""160712196748.54987"",""104255430937.15355"",""67.45600837135383"""
"2020-05-10,""8726.847140033076"",""9569.01467090528"",""8080.840118671267"",""9539.120452091882"",""5645253673.641855"",""175322061844.5081"",""104352592111.42004"",""67.51893790021425"""
"2020-05-09,""9538.897856885298"",""9918.015782232422"",""9513.31629140423"",""9815.99427396507"",""2750118608.3312445"",""180350979849.06052"",""104401830980.72403"",""68.03482993386541"""
"2020-05-08,""9809.862756776072"",""10046.980508366114"",""9721.500273535738"",""9992.357249216759"",""3573727796.7290754"",""183557975348.58932"",""104383077965.31595"",""68.58403494582062"""
"2020-05-07,""9999.511736997374"",""10081.851030075304"",""9034.06871856208"",""9165.619924854052"",""5047269201.071779"",""168383482843.95255"",""104150690295.01503"",""67.70792058333969"""
"2020-05-06,""9155.684258469437"",""9411.758135918784"",""8919.496062049864"",""9039.680643505757"",""3484544799.931884"",""166080548147.11646"",""103413654118.13274"",""66.92910508412129"""
"2020-05-05,""9028.860591935168"",""9123.668670268535"",""8772.570735463349"",""8887.893570881743"",""2443787045.632903"",""163266718195.68704"",""103161176582.3718"",""66.53322458824705"""
"2020-05-04,""8886.182931340336"",""8967.058219125724"",""8530.248897056928"",""8908.96207598178"",""2654304510.2423496"",""163513399145.40176"",""103064226958.00473"",""66.42046706460096"""
"2020-05-03,""8903.399224607956"",""9205.62674085903"",""8724.082432159476"",""8978.86793008822"",""2743471035.193738"",""164816548407.93094"",""102965892747.8753"",""66.14999455919512"""
"2020-05-02,""8982.890539709466"",""9019.694075660293"",""8760.346777923372"",""8823.332178776898"",""1902921872.0224252"",""162044216181.0818"",""102884541121.9142"",""66.17140034022903"""
"2020-05-01,""8829.83840966908"",""9071.014992664495"",""8619.762529833455"",""8640.755220561601"",""2628713111.7011547"",""158664367975.74612"",""102783875443.96182"",""66.17067858685"""
"2020-04-30,""8626.555603963212"",""9469.381840703063"",""8407.714947771605"",""8773.56580978345"",""6136373051.669659"",""161352042380.13223"",""102600329260.32451"",""65.72939116818074"""
"2020-04-29,""8785.316070743344"",""8972.688868904024"",""7721.316349523571"",""7758.072241272592"",""4939820825.172671"",""142396232246.06247"",""102340367913.64032"",""64.40877112342004"""
"2020-04-28,""7753.418369493194"",""7791.71569395348"",""7669.921650165439"",""7786.428805356595"",""1427909200.3521738"",""142941857620.51978"",""101543202446.31477"",""64.80060544074185"""
"2020-04-27,""7786.530477029904"",""7802.135720897724"",""7625.523117316788"",""7698.602291527715"",""1656216287.1831722"",""141282422465.80402"",""101504524323.42169"",""64.44961464102424"""
"2020-04-26,""7701.736565197989"",""7707.635594158835"",""7490.663266203153"",""7544.894571138151"",""1476415176.5912387"",""138473860830.7903"",""101291627832.09653"",""64.45833935732027"""
"2020-04-25,""7543.924522287693"",""7717.811088426902"",""7441.459990927664"",""7507.270033768253"",""1323440077.8558621"",""137773362121.08173"",""101251503293.39975"",""64.72351180034364"""
"2020-04-24,""7514.126301027261"",""7614.9629222272215"",""7396.962453269614"",""7482.186371063511"",""1640480016.691559"",""137342577531.649"",""101218694912.23367"",""64.92394991972125"""
"2020-04-23,""7486.852624260107"",""7767.502245456043"",""7030.131131584915"",""7130.461727852263"",""2622488114.1325574"",""130849726163.31467"",""101146320357.42505"",""64.30476948420704"""
"2020-04-22,""7135.508417025834"",""7166.700870799688"",""6827.819212671885"",""6848.276999624789"",""1260293901.0171955"",""125629841296.6625"",""101041684367.23595"",""64.40626177772222"""
"2020-04-21,""6857.3034008803"",""6952.5198107592605"",""6773.928573996822"",""6835.08168970063"",""1320434487.7965167"",""125382919462.93422"",""101005663653.50441"",""64.43090597122692"""
"2020-04-20,""6837.716265647171"",""7226.535706035052"",""6755.908925651168"",""7129.593579129385"",""2054000664.6112282"",""130827871699.87752"",""101019623820.93587"",""64.42658609315916"""
"2020-04-19,""7130.827026276954"",""7273.697291790338"",""7063.205063094022"",""7258.635183798419"",""1090807592.081143"",""133186394700.1165"",""101077162196.68819"",""64.0827416779331"""
"2020-04-18,""7257.5297375431755"",""7306.283142780138"",""7021.633326287454"",""7035.626010795186"",""996453696.9809942"",""129057621766.14186"",""101068074275.84242"",""64.61670739805474"""
"2020-04-17,""7036.315819242109"",""7155.826171322571"",""6995.605023639943"",""7113.5255731188245"",""1329511524.353365"",""130424657589.04623"",""101030364561.13263"",""64.78647450323766"""
"2020-04-16,""7073.71585506765"",""7156.661345314347"",""6474.695974396452"",""6624.368291366871"",""2716124018.390394"",""121501744304.2108"",""101018301879.69499"",""64.96464623249297"""
"2020-04-15,""6714.480925862025"",""6940.394877464185"",""6688.503932972985"",""6870.480991278446"",""1369049395.442365"",""125933252507.58865"",""100976131482.59128"",""65.06679757215016"""
"2020-04-14,""6875.383794196854"",""6992.081638711111"",""6764.960356151104"",""6857.032380289752"",""1532860080.3431993"",""125645857320.82353"",""101016104682.62378"",""65.10913285261505"""
"2020-04-13,""6855.122402041605"",""6913.208515227591"",""6558.7034022042335"",""6912.108814685735"",""2042448706.7965057"",""126742699110.56601"",""101012742499.21822"",""65.17200730356095"""
"2020-04-12,""6911.609896764899"",""7201.575824608436"",""6791.141913080019"",""6889.693865671548"",""1557512214.9647787"",""126311608555.26022"",""101027876525.3178"",""65.17165365784489"""
"2020-04-11,""6888.287612691595"",""6956.369764995817"",""6771.651893641701"",""6875.105869056529"",""1045334246.2992823"",""125972987096.58093"",""101012544673.87303"",""65.19664830655675"""
"2020-04-10,""6870.103233510345"",""7305.38482387421"",""6751.098429198657"",""7291.062175598811"",""2175312688.6935887"",""133360092803.2588"",""101010698982.76646"",""64.98359734749755"""
"2020-04-09,""7293.342315865617"",""7378.820878290133"",""7115.754067420971"",""7370.489686413319"",""1384945813.6244419"",""135064117151.18236"",""101401426188.0556"",""65.01706008712009"""
"2020-04-08,""7370.3228526235125"",""7426.112908968993"",""7151.79808581711"",""7200.61240677761"",""1832508394.5458746"",""132305295898.72647"",""101371646164.12674"",""65.59690565145789"""
"2020-04-07,""7199.711598707606"",""7468.614834025182"",""7080.1759470535035"",""7339.950283022631"",""2425918225.1756234"",""134468474055.61086"",""101303452701.98717"",""65.47265304742285"""
"2020-04-06,""7342.581921877739"",""7370.908947527127"",""6772.9163677570195"",""6778.901930033924"",""2840679060.9948235"",""124150473195.01662"",""101328941230.7355"",""66.0620558014502"""
"2020-04-05,""6780.268407535982"",""6912.876892913404"",""6682.097390036788"",""6871.237712031639"",""1071082295.6144632"",""125838657518.30153"",""101160404858.8298"",""66.16158344802137"""
"2020-04-04,""6872.605219111627"",""7015.454998649879"",""6657.972078787606"",""6740.093326323583"",""1570137254.694454"",""123484446742.862"",""101143749184.16165"",""66.11902701345637"""
"2020-04-03,""6740.347723885679"",""7055.801538633677"",""6610.588154483795"",""6809.663943682108"",""2071842430.805958"",""124671053345.19225"",""101124829510.37892"",""66.46163869385636"""
"2020-04-02,""6799.219403080545"",""7245.720552575816"",""6574.052090893925"",""6652.485414076123"",""3284944728.1740737"",""121806570732.22778"",""101127899290.52628"",""65.63720123591847"""
"2020-04-01,""6661.999749495881"",""6719.698729379685"",""6157.896763400094"",""6422.583278931858"",""2039947600.6129577"",""117598390682.61491"",""101109962013.59636"",""66.08515865718326"""
"2020-03-31,""6426.07651612687"",""6531.0915666761075"",""6338.592466868366"",""6399.18178362967"",""1360455529.6500835"",""117153914254.44334"",""101389239458.45871"",""66.23349217557842"""
"2020-03-30,""6406.941005134504"",""6632.549509147319"",""5858.446122316571"",""5885.007257634465"",""2279983240.9376063"",""107830795740.60675"",""101426870761.1688"",""65.59192470044174"""
"2020-03-29,""5879.887346227628"",""6279.420897254004"",""5870.368943761516"",""6257.193564458689"",""1362307945.7364297"",""114527148139.70639"",""101441674688.98662"",""65.91999596416139"""
"2020-03-28,""6251.315361733161"",""6372.218209486438"",""6032.626317383906"",""6371.54789876425"",""1887101966.206879"",""116606720701.77107"",""101531421028.64214"",""66.40484124107394"""
"2020-03-27,""6368.67783565907"",""6871.236521711213"",""6271.127849486454"",""6762.415147107755"",""1974410947.0583556"",""123632356837.56657"",""101579675948.68211"",""66.59169871751975"""
"2020-03-26,""6718.236472825736"",""6793.61604634234"",""6568.842442795949"",""6697.485170221217"",""1533721197.3469334"",""122507060235.77155"",""101637240488.37369"",""66.96973994535442"""
"2020-03-25,""6689.614806896922"",""6983.790784263783"",""6460.7629110887765"",""6715.1670388266975"",""2594337223.931503"",""123774751837.22661"",""101603154509.79759"",""66.98053439858832"""
"2020-03-24,""6767.965341631038"",""6865.663372629395"",""6401.950526165174"",""6502.047864055422"",""3288664986.7811747"",""118910429336.35808"",""101625867332.1513"",""66.51103095096691"""
"2020-03-23,""6495.92971650934"",""6626.285444101736"",""5683.353358010114"",""5818.270814286746"",""3411616270.9454684"",""106498009443.32652"",""101442673397.18384"",""66.06650038530772"""
"2020-03-22,""5820.527342561931"",""6416.332241089259"",""5740.287361716473"",""6196.865464263462"",""2419056397.8099937"",""113384524971.62488"",""101403595696.04803"",""65.83167618336982"""
"2020-03-21,""6194.187191149058"",""6467.072426237098"",""5863.8694006769865"",""6222.74459956756"",""2288092985.090162"",""113873699079.68082"",""101420075735.85924"",""66.15501049442896"""
"2020-03-20,""6204.773950806677"",""6948.878330843901"",""5659.472762085472"",""6190.430385043257"",""4489629536.071139"",""113197559825.86902"",""101422487393.06236"",""65.55581265657993"""
"2020-03-19,""6184.820416473571"",""6432.346110247915"",""5265.224828442929"",""5408.984582422039"",""3952436848.5450096"",""98887832188.70232"",""101590169028.80937"",""65.31082051054652"""
"2020-03-18,""5411.842018282379"",""5455.58774427603"",""5021.759264190781"",""5358.0289774743305"",""2147645808.845397"",""97978329054.22925"",""101500406350.86438"",""65.5541298206244"""
"2020-03-17,""5336.203408028168"",""5562.61152431194"",""4938.875100206603"",""5033.7536225363165"",""2830457618.506318"",""92093367860.14717"",""101566444210.56151"",""65.21290233164933"""
"2020-03-16,""5041.082208792034"",""5353.509933451979"",""4438.900568285776"",""5347.725717220442"",""4291943096.569447"",""98090324376.0372"",""101719675053.62672"",""65.02732321890733"""
"2020-03-15,""5348.231593973001"",""5983.824736053042"",""5123.732760956654"",""5222.37750605591"",""2617125732.95745"",""95360771097.10748"",""102137534076.13464"",""64.84938894894825"""
"2020-03-14,""5204.732144334111"",""5674.726669760452"",""5060.059841285257"",""5640.42635897241"",""2413313286.900738"",""102859740069.06812"",""102243645666.05302"",""65.18834056175865"""
"2020-03-13,""5632.209299175679"",""6006.321668735589"",""3826.410259313385"",""4845.517757046695"",""8165645857.545479"",""88391666659.32887"",""102576116567.27042"",""65.17054552817946"""
"2020-03-12,""4842.943406770192"",""7975.290684160627"",""4526.8425751041095"",""7961.323102285647"",""7396242674.946753"",""145486513306.05545"",""103245195959.2897"",""65.78272981878776"""
"2020-03-11,""7940.986247868867"",""8000.597281362542"",""7596.118183387976"",""7893.108716478262"",""1947111751.5312471"",""144239237778.86963"",""105442350680.15797"",""65.19956722447782"""
"2020-03-10,""7895.316673275938"",""8158.609312144853"",""7736.738907163917"",""7936.873329638473"",""2245831112.88347"",""145359833173.5167"",""105700666427.75186"",""65.2349149275864"""
"2020-03-09,""7933.6211673686585"",""8191.905723262655"",""7636.863624722995"",""8044.574216737788"",""3147673999.3530407"",""147087160927.1165"",""105804387818.65492"",""65.75476110976737"""
"2020-03-08,""8041.740677619292"",""8896.920094315055"",""8005.693142762762"",""8895.927211059025"",""2310170006.05104"",""162707963105.00894"",""105979150874.5877"",""64.74662064687429"""
"2020-03-07,""8890.389941180743"",""9219.475306206165"",""8855.557329864649"",""9157.615190431521"",""1255808396.8960607"",""167278408940.86987"",""106044790401.99895"",""64.47129455135347"""
"2020-03-06,""9155.513204177387"",""9214.272359524015"",""8993.670512151934"",""9063.155158587917"",""1488055161.8648167"",""165527464849.83313"",""106043503006.90286"",""65.077404222717"""
"2020-03-05,""9069.864635128117"",""9172.209116037915"",""8753.271831989765"",""8758.212088147748"",""1802395401.2592833"",""160059344370.74426"",""105987423258.7061"",""64.85933384026256"""
"2020-03-04,""8758.234259303637"",""8854.462569761008"",""8676.696559092123"",""8758.330211960338"",""1195082981.7049978"",""160054746269.4318"",""105944562243.79436"",""64.94017107430473"""
"2020-03-03,""8763.216083866864"",""8921.365984073374"",""8657.622741801031"",""8910.501156576402"",""1687753980.1306853"",""162910109719.68558"",""106192303893.52118"",""64.85705627905112"""
"2020-03-02,""8919.1005775489"",""8976.560240335877"",""8491.339399534216"",""8530.80763617687"",""1764867810.6655164"",""156233939675.18396"",""106151088253.88078"",""65.36118248468384"""
"2020-03-01,""8524.001915693518"",""8752.408367126975"",""8405.896744920423"",""8536.874130882137"",""1328887652.4742622"",""156090967212.88248"",""106079481488.29706"",""65.33156317282024"""
"2020-02-29,""8527.351305382792"",""8801.298521490433"",""8526.472224521058"",""8714.16759693389"",""1109735152.2290738"",""159105473704.15912"",""106095412906.83359"",""65.1734445668664"""
"2020-02-28,""8704.479409066636"",""8900.68796718798"",""8434.282301539024"",""8806.814853856626"",""2087810068.6805398"",""160791181691.99408"",""106116218816.56749"",""65.2665233169075"""
"2020-02-27,""8816.775217820401"",""8974.997382358655"",""8526.825471104728"",""8789.76751670672"",""2080929636.1019762"",""160466607343.171"",""106120968660.75978"",""65.69747163868563"""
"2020-02-26,""8783.752231887021"",""9379.756182822444"",""8613.780850392246"",""9312.398966526533"",""2893592936.139013"",""170009680417.5664"",""106173882835.31361"",""64.91787807730095"""
"2020-02-25,""9310.294008172395"",""9677.461092182166"",""9242.218709517583"",""9664.058876910442"",""1731038761.3042676"",""176301230031.71274"",""106264619977.52559"",""64.20273328382088"""
"2020-02-24,""9658.34645630577"",""10026.486783089895"",""9479.014576964986"",""9972.55495117278"",""1875224182.7373168"",""182139327289.57455"",""106136289747.86015"",""63.87859260507744"""
"2020-02-23,""9967.662667118826"",""10017.322839553508"",""9663.237549641646"",""9671.081612197679"",""1234212477.2177494"",""176322872933.99985"",""106102726637.69727"",""64.21974300085164"""
"2020-02-22,""9667.032271468503"",""9719.883875341573"",""9570.246875896402"",""9690.271378196574"",""774522230.0169187"",""176706391668.02744"",""106022352820.75168"",""63.95826202969036"""
"2020-02-21,""9689.543722297458"",""9765.865145173253"",""9568.56703831795"",""9604.267061152077"",""1270004723.6372135"",""175173654112.92355"",""105983033401.21431"",""64.27622349964047"""
"2020-02-20,""9606.993073221038"",""9703.34480185187"",""9380.252200088999"",""9601.120459451151"",""1545161980.9895332"",""175052839552.56177"",""105931105362.31262"",""64.18151129832277"""
"2020-02-19,""9597.029281927757"",""10306.691490759185"",""9283.127091773054"",""10182.671114030489"",""2160830305.012042"",""185663370589.00882"",""105934241985.64336"",""63.68958901282168"""
